"#","Player","Pos","Team","GP","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","AVG","TTL"
"1","Johnny Mundt","TE","PHI","16","0","0","0","1","0","0","6.3","0","BYE","0","0","0","0","0","0","0","0","0.5","7.3"
"1","Colin Thompson","TE","FA","15","-","0","0","0","0","0","0","0","0","7.2","0","0","-","0","0","0","0","0.5","7.2"
"1","Levine Toilolo","TE","FA","16","1.8","0","0","0","0","0","0","1.4","0.5","0","-","0","0","0","1.9","0","1.5","0.4","7.1"
"1","Deon Yelder","TE","FA","14","-","-","0","1","0","0","0","1","0","-","0","0.7","0","0","1.1","1.7","1.6","0.5","7.1"
"1","Jordan Thomas","TE","FA","6","-","0","0","6.8","-","0","-","-","-","-","0","0","-","-","-","-","-","1.1","6.8"
"1","Jason Croom","TE","FA","4","-","-","-","-","0","6.8","0","0","-","-","-","-","-","-","-","-","-","1.7","6.8"
"1","Juwan Johnson","TE","NO","7","-","-","-","-","-","BYE","0","1","-","-","-","-","0","1.6","0","2.4","0.9","0.8","5.9"
"1","Tanner Hudson","TE","CIN","11","-","0","0","0","1.4","0","1.7","0","0","0","-","-","-","-","0","2.5","-","0.5","5.6"
"1","Charlie Woerner","TE","ATL","14","0","0","0","0","0","0","0","0","0","0","-","0","4.3","0","-","-","0.8","0.4","5.1"
"1","Kahale Warring","TE","FA","7","0","-","-","-","-","-","-","-","-","-","-","0","0","0","4.2","0.8","0","0.7","5"
"1","Hunter Bryant","TE","FA","5","-","-","-","-","-","-","-","-","-","-","-","-","0","0","4.9","0","0","1","4.9"
"1","Daniel Brown","TE","FA","16","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","1.8","2.3","0.3","4.1"
"1","Jaeden Graham","TE","FA","16","0","0","0","0","1.2","0","0","0","0","-","0","1.6","0","1.2","0","0","0","0.3","4"
"1","Stephen Carlson","TE","CHI","16","0","0","0","2","0","0","0","0","-","0","0","1.6","0","0","0","0","0","0.2","3.6"
"1","Ben Ellefson","TE","FA","7","0","0","-","-","-","-","2","-","0","0","1.5","0","-","-","-","-","-","0.5","3.5"
"1","Eric Saubert","TE","SEA","8","-","-","-","-","-","BYE","0","-","-","-","0.8","0","0","0.9","0","0","1.4","0.4","3.1"
"1","Dalton Keene","TE","FA","6","-","-","-","-","-","-","1.3","-","-","-","-","-","0","0","0.7","0","1.1","0.5","3.1"
"1","Colby Parkinson","TE","LAR","6","-","-","-","-","-","-","-","0","BYE","-","-","0","0","2.6","0","-","0","0.4","2.6"
"1","Derek Carrier","TE","FA","16","0","0","0","0","0","-","0","0","0","0","1.9","0","0","0","0","0","0","0.1","1.9"
"1","Josiah Deguara","TE","FA","2","1.7","-","-","0","-","-","-","-","-","-","-","-","-","-","-","-","-","0.9","1.7"
"1","Luke Willson","TE","FA","8","0","0","-","0","0","-","-","0","-","-","0","0","1.7","-","-","-","-","0.2","1.7"
"1","Blake Jarwin","TE","FA","1","1.7","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","1.7","1.7"
"1","Temarrick Hemingway","TE","FA","8","-","-","-","-","1.5","0","0","-","0","0","0","0","0","-","-","-","-","0.2","1.5"
"1","Jake Butt","TE","FA","5","0.5","0","1","0","-","0","-","-","-","-","-","-","-","-","-","-","-","0.3","1.5"
"1","Brandon Dillon","TE","FA","3","-","-","-","-","-","-","-","-","-","0","-","1.1","0","-","-","-","-","0.4","1.1"
"1","Jeremy Sprinkle","TE","FA","16","0","0","0","0","0","0","1.1","-","0","0","0","0","0","0","0","0","0","0.1","1.1"
"1","Trevon Wesco","TE","FA","12","0","0","0","0","1","0","0","0","-","-","-","-","-","0","0","0","0","0.1","1"
"1","Isaac Nauta","TE","FA","7","-","-","-","-","-","0","0.8","0","0","0","0","0","-","-","-","-","-","0.1","0.8"
"1","Marcus Baugh","TE","FA","8","0","0.7","0","0","-","-","-","-","-","-","-","-","-","0","0","0","0","0.1","0.7"
"1","Bruce Miller","TE","FA","8","0.7","0","0","0","0","0","0","-","-","-","-","-","-","-","-","0","-","0.1","0.7"
"1","Hale Hentges","TE","FA","1","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0","0"
"1","Kevin Rader","TE","FA","1","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0","0"
"1","Nate Becker","TE","FA","1","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0","0"
"1","Garrett Griffin","TE","FA","4","-","-","-","0","0","-","-","-","-","-","0","-","-","-","-","-","0","0","0"
"1","Andrew Beck","TE","NYJ","10","0","0","0","0","-","0","-","-","-","BYE","-","-","0","0","0","0","0","0","0"
"1","Brycen Hopkins","TE","FA","4","-","-","-","-","-","-","-","-","-","-","-","0","-","0","0","-","0","0","0"
"1","Eric Tomlinson","TE","FA","7","0","-","-","-","-","-","-","-","-","-","-","0","0","0","0","0","0","0","0"
"1","J.P. Holtz","TE","FA","16","0","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0"
