"#","Player","Pos","Team","GP","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","AVG","TTL"
"109","Kevin Rader","TE","FA","3","-","-","-","-","-","-","-","-","0.6","-","-","-","-","-","-","1.2","0","-","0.6","1.8"
"111","Brycen Hopkins","TE","FA","1","-","-","-","-","-","-","-","-","-","-","-","-","-","-","1.4","-","-","-","1.4","1.4"
"111","Johnny Mundt","TE","PHI","3","0","-","0","1.4","-","-","-","-","-","-","-","-","-","BYE","-","-","-","-","0.5","1.4"
"113","Hunter Long","TE","JAC","3","-","-","-","-","-","0","BYE","-","-","-","-","-","1.3","-","0","-","-","-","0.4","1.3"
"114","Eric Tomlinson","TE","FA","7","0","-","-","-","-","-","-","-","1.2","-","0","0","0","-","-","0","-","0","0.2","1.2"
"115","Nick Boyle","TE","FA","2","-","-","-","-","-","-","-","-","-","-","0","-","-","-","-","-","0.7","-","0.4","0.7"
"116","Darrell Daniels","TE","FA","10","0","0","0","-","-","0","-","0","0.5","0","0","-","-","-","-","-","0","0","0.1","0.5"
"116","Deon Yelder","TE","FA","2","-","-","-","-","-","-","0.5","0","-","-","-","-","-","-","-","-","-","-","0.3","0.5"
"118","Daniel Helm","TE","FA","3","-","-","-","-","-","-","-","-","-","0","-","0","-","-","0.4","-","-","-","0.1","0.4"
"119","Farrod Green","TE","FA","1","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","-","-","0","0"
"119","Miller Forristall","TE","FA","1","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","-","-","-","0","0"
"119","Stephen Sullivan","TE","FA","1","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","-","-","0","0"
"119","Andrew Beck","TE","NYJ","1","-","-","-","-","-","BYE","-","-","-","-","-","-","-","-","0","-","-","-","0","0"
"119","Noah Togiai","TE","FA","1","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0","0"
"119","Colin Thompson","TE","FA","3","-","-","-","0","-","-","0","-","0","-","-","-","-","-","-","-","-","-","0","0"
"119","Jake Hausmann","TE","FA","1","-","-","-","-","-","-","-","-","-","-","-","-","-","0","-","-","-","-","0","0"
"119","Sammis Reyes","TE","FA","3","-","-","-","-","-","-","-","-","-","-","-","-","0","-","-","0","0","-","0","0"
"119","Rashod Berry","TE","FA","4","-","-","-","-","-","-","-","-","-","-","-","-","0","-","0","0","-","0","0","0"
"119","Clark Harris","TE","FA","1","-","-","-","-","-","-","-","-","-","-","0","-","-","-","-","-","-","-","0","0"
"119","Briley Moore","TE","FA","2","-","-","-","-","-","-","-","-","-","0","-","-","-","-","-","0","-","-","0","0"
"119","Jacob Harris","TE","FA","1","-","-","-","-","-","-","0","-","-","-","-","-","-","-","-","-","-","-","0","0"
"119","Ben Ellefson","TE","FA","3","-","0","-","-","0","-","-","-","-","-","-","-","-","-","-","-","-","0","0","0"
"119","Codey McElroy","TE","FA","2","-","-","-","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0"
"119","Giovanni Ricci","TE","FA","9","-","0","-","-","0","-","-","0","-","0","-","0","-","-","0","0","0","0","0","0"
"119","J.P. Holtz","TE","FA","5","-","-","-","0","-","-","-","0","-","-","-","0","-","0","-","0","-","-","0","0"
"119","Jared Pinkney","TE","FA","1","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0"
""
""
