"#","Player","Pos","Team","GP","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","AVG","TTL"
"136","Jason Huntley","RB","FA","1","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","5.1","5.1","5.1"
"137","Reggie Gilliam","RB","NE","8","-","0.2","0","1.4","-","0","-","-","-","0","1.2","-","-","BYE","-","1.3","-","0","0.5","4.1"
"138","Gabe Nabers","RB","FA","7","0.2","0","2.1","0","-","1.1","-","-","-","-","-","-","-","-","0.4","-","0.2","-","0.6","4"
"139","Jaylen Samuels","RB","FA","3","-","-","-","-","-","-","-","-","-","-","-","-","0.2","-","-","0","3.6","-","1.3","3.8"
"139","Dwayne Washington","RB","FA","8","-","0","-","1.6","-","-","-","-","0","0.8","1.4","0","0","0","-","-","-","-","0.5","3.8"
"141","Adam Prentice","RB","DEN","5","-","-","-","-","-","-","-","-","-","-","BYE","1.5","-","0","-","0.2","1.1","0.8","0.7","3.6"
"141","Patrick Laird","RB","FA","3","-","-","-","-","-","-","-","1.5","-","0.7","1.4","-","-","-","-","-","-","-","1.2","3.6"
"143","Kylin Hill","RB","FA","8","1.4","0.8","0","0","1","0","0.2","0","-","-","-","-","-","-","-","-","-","-","0.4","3.4"
"144","Scottie Phillips","RB","FA","3","-","0","-","-","-","-","-","3","0.2","-","-","-","-","-","-","-","-","-","1.1","3.2"
"145","Derek Watt","RB","FA","11","0","-","0.8","0","0","0","-","-","0.8","1.4","-","0","0","0","-","-","0.1","-","0.3","3.1"
"145","La'Mical Perine","RB","FA","2","-","-","-","-","-","-","-","0.3","-","-","-","-","-","2.8","-","-","-","-","1.6","3.1"
"147","Cam Akers","RB","SEA","2","-","-","-","-","-","-","-","0","BYE","-","-","-","-","-","-","-","-","2.8","1.4","2.8"
"147","Darrynton Evans","RB","FA","2","-","-","-","-","0","-","2.8","-","-","-","-","-","-","-","-","-","-","-","1.4","2.8"
"149","Reggie Bonnafon","RB","FA","1","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","2.6","-","-","2.6","2.6"
"150","Trey Ragas","RB","FA","1","-","-","-","-","-","-","-","-","-","-","-","-","-","2.5","-","-","-","-","2.5","2.5"
"150","Nick Bawden","RB","FA","1","-","-","-","-","-","-","-","-","-","-","2.5","-","-","-","-","-","-","-","2.5","2.5"
"152","Raheem Mostert","RB","LV","1","2","-","-","-","-","-","-","BYE","-","-","-","-","-","-","-","-","-","-","2","2"
"153","Anthony McFarland Jr.","RB","FA","3","-","-","-","-","-","-","-","0.1","-","-","0","1.8","-","-","-","-","-","-","0.6","1.9"
"154","Gary Brightwell","RB","CIN","7","1.1","0","0.4","0","-","0","-","-","-","BYE","0","0","-","-","-","-","-","-","0.2","1.5"
"155","Ryan Nall","RB","FA","5","-","-","-","-","-","-","0.9","0.4","0","-","0","-","-","-","-","-","0","-","0.3","1.3"
"155","John Kelly Jr.","RB","FA","1","-","-","-","-","-","-","1.3","-","-","-","-","-","-","-","-","-","-","-","1.3","1.3"
"157","Jacques Patrick","RB","FA","1","-","-","-","1.2","-","-","-","-","-","-","-","-","-","-","-","-","-","-","1.2","1.2"
"158","Buddy Howell","RB","FA","5","-","-","-","0","-","-","0","1.1","0","-","-","0","-","-","-","-","-","-","0.2","1.1"
"158","Mekhi Sargent","RB","FA","5","0.2","-","0.2","-","0","-","-","-","-","-","-","-","0.5","-","-","-","-","0.2","0.2","1.1"
"160","Devine Ozigbo","RB","FA","2","-","-","-","-","-","-","0.9","-","0","-","-","-","-","-","-","-","-","-","0.5","0.9"
